"","X.1","X","subjectID","smoothness","order","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","performance_av","sequence","context","PCA","PEC","E","Novclicksp","HVclicksp","l","b","t","dlogl","dlogb","dlogt","NLL","dnov","dhv","dd","ddprev","logl","logb","logt"
"130",130,130,"5dc5edbde0089e58cec9a739","rough","RS",0.985416666666667,1.19166666666667,265,265,211,59.429435483871,63.366935483871,1,"rough",1.77120819170914,-1.77120819170914,2,0.439583333333333,0.552083333333333,0.609923350650599,0.236722757744022,0.0456429994624882,1.17050603321808,-1.5457124210894,0.146820791083847,1337.81801456738,104,-100,0.237500000000003,0.48541666666666,-0.214724739548385,-0.625759988426864,-1.34062582334225
"131",131,131,"61337e0581b2070f40e3511d","smooth","SR",2.32708333333333,2.33541666666667,6,6,466,58.6834677419355,53.8457661290323,1,"smooth",-1.68679727282432,1.68679727282432,2,0.970833333333333,0.0125,0.765654530528703,0.437451692430813,0.0810359339594604,0.0754203892711603,-0.0530330376249357,-0.0519963649950341,1756.58333880939,-6,2,-1.09166666666667,-0.18333333333333,-0.115967143328973,-0.359069898913848,-1.09132235816197
"132",132,132,"61337e0581b2070f40e3511d","rough","SR",3.41875,2.51875,4,4,472,49.008064516129,53.8457661290323,2,"rough",-2.31818635249159,2.31818635249159,2,0.983333333333333,0.00833333333333333,0.643594712406165,0.494268733527686,0.0913427340844076,0.0754203892711603,-0.0530330376249357,-0.0519963649950341,1813.24780963584,-6,2,-1.09166666666667,-0.18333333333333,-0.191387532600134,-0.306036861288912,-1.03932599316694
"133",133,133,"62c9e5f7ad5a36ab331103bb","smooth","RS",3.14583333333333,2.475,26,26,429,57.9899193548387,53.6582661290323,2,"smooth",-1.89647860817098,1.89647860817098,2,0.89375,0.0541666666666667,18.3063069433346,2.09380006104707,0.0714272116606585,1.4597527984065,0.675085985481165,-0.0791830746787181,1950.85494146841,-11,12,-0.59375,-0.42916666666667,1.26260073993793,0.320935208130935,-1.14613630331275
"134",134,134,"62c9e5f7ad5a36ab331103bb","rough","RS",3.73958333333333,2.90416666666667,14,14,440,49.3266129032258,53.6582661290323,1,"rough",-2.52074205336556,2.52074205336556,2,0.916666666666667,0.0291666666666667,0.635108523918734,0.442434742228776,0.0857130148934249,1.4597527984065,0.675085985481165,-0.0791830746787181,1801.39370604354,-11,12,-0.59375,-0.42916666666667,-0.197152058468565,-0.35415077735023,-1.06695322863403
"135",135,135,"606b68f4fcfb7ae96b16d03f","smooth","RS",0.722916666666667,0.816666666666667,383,383,96,58.5665322580645,57.5907258064516,2,"smooth",3.09692051390009,-3.09692051390009,2,0.2,0.797916666666667,0.449373391225757,0.0750294799030582,0.0232115362376351,-0.0303712809794595,-0.16248337722387,-0.111652232143018,651.449695788421,-74,83,-0.375000000000003,-0.408333333333333,-0.347392647061419,-1.12476806402584,-1.63429611514732
"136",136,136,"606b68f4fcfb7ae96b16d03f","rough","RS",1.09791666666667,1.225,300,300,170,56.6149193548387,57.5907258064516,1,"rough",2.02008620450534,-2.02008620450534,2,0.354166666666667,0.625,0.481924087715659,0.10907251147417,0.0300162280988758,-0.0303712809794595,-0.16248337722387,-0.111652232143018,1272.9043822385,-74,83,-0.375000000000003,-0.408333333333333,-0.31702136608196,-0.962284686801971,-1.5226438830043
"137",137,137,"63e6216da8150c9650c579c4","smooth","RS",4.72291666666667,1.87708333333333,68,68,339,38.4112903225806,38.133064516129,2,"smooth",-1.67359272878208,1.67359272878208,2,0.70625,0.141666666666667,9.62623769631465,0.508313778407788,0.935190429200677,0.967565570049366,-0.621860205774264,0.476307672401737,2543.18026766273,-45,53,-1.1625,0.0770833333333301,0.983456581310101,-0.293868118104947,-0.0290999464212832
"138",138,138,"63e6216da8150c9650c579c4","rough","RS",5.88541666666667,1.8,15,15,384,37.8548387096774,38.133064516129,1,"rough",-2.55393548520244,2.55393548520244,2,0.8,0.03125,1.03726807466476,2.12810027416501,0.312314667734297,0.967565570049366,-0.621860205774264,0.476307672401737,1976.86927894953,-45,53,-1.1625,0.0770833333333301,0.0158910112607352,0.327992087669317,-0.50540761882302
"139",139,139,"63eac36a81a068cd4b39e6bd","smooth","SR",3.34583333333333,3.43333333333333,2,2,472,62.4213709677419,55.6239919354839,1,"smooth",-2.85663100771126,2.85663100771126,2,0.983333333333333,0.00416666666666667,13.5734728783963,1.41246182239049,0.0781744063644358,1.29528904536175,0.527799089949384,-0.00857530077846946,1980.81126230061,-7,1,-0.29166666666667,0.23125,1.1326909794916,0.149976718049552,-1.10693540798882
"140",140,140,"63eac36a81a068cd4b39e6bd","rough","SR",3.6375,3.20208333333333,1,1,479,48.8266129032258,55.6239919354839,2,"rough",-2.87773156990199,2.87773156990199,2,0.997916666666667,0.00208333333333333,0.687704607628873,0.418964888317509,0.0797333282281581,1.29528904536175,0.527799089949384,-0.00857530077846946,1824.7994515418,-7,1,-0.29166666666667,0.23125,-0.162598065870148,-0.377822371899832,-1.09836010721035
"141",141,141,"5f1b2fe23bcef80c38d2a362","smooth","SR",2.21666666666667,2.21041666666667,242,242,236,65.1229838709677,60.46875,1,"smooth",0.396076909931348,-0.396076909931348,2,0.491666666666667,0.504166666666667,4.49256820099802,0.0877176456124532,0.0609761065742633,0.874120913620641,-0.222017573895619,0.0695628526311594,1469.67868387803,-65,80,-1.375,-0.7625,0.652494678789865,-1.05691303352942,-1.21484030950975
"142",142,142,"5f1b2fe23bcef80c38d2a362","rough","SR",3.59166666666667,2.97291666666667,162,162,301,55.8145161290323,60.46875,2,"rough",-1.29222108994319,1.29222108994319,2,0.627083333333333,0.3375,0.600307494303994,0.146252918200551,0.0519513500368316,0.874120913620641,-0.222017573895619,0.0695628526311594,1722.97504856083,-65,80,-1.375,-0.7625,-0.221626234830776,-0.834895459633801,-1.28440316214091
"143",143,143,"5f9aba6600cdf11f1c9b915c","smooth","RS",1.01458333333333,1.27916666666667,289,289,185,66.9858870967742,64.5090725806452,2,"smooth",1.9144837438338,-1.9144837438338,2,0.385416666666667,0.602083333333333,12.5469330301671,0.00673794699908547,0.0528731699598675,1.21397574529483,-1.18046662888062,0.160992493340525,1333.48721309222,13,-16,-0.625,-0.5125,1.09853757993225,-2.17147240951626,-1.27676465110788
"144",144,144,"5f9aba6600cdf11f1c9b915c","rough","RS",1.63958333333333,1.79166666666667,305,305,172,62.0322580645161,64.5090725806452,1,"rough",1.4433666483656,-1.4433666483656,2,0.358333333333333,0.635416666666667,0.766587678774266,0.102092589467965,0.0364957972757765,1.21397574529483,-1.18046662888062,0.160992493340525,1144.0201502132,13,-16,-0.625,-0.5125,-0.115438165362582,-0.991005780635637,-1.4377571444484
"145",145,145,"602fb33786b077cdbad2d5bc","smooth","SR",1.58541666666667,1.96666666666667,190,190,287,61.0524193548387,61.0836693548387,1,"smooth",0.393840935197078,-0.393840935197078,2,0.597916666666667,0.395833333333333,13.4189441352672,0.326903450083995,0.0560155842856955,1.34260489091064,0.257308795652165,0.178511661116751,1722.84037418414,124,-124,0.55833333333334,0.84166666666667,1.12771834487416,-0.485580495924573,-1.25169112964207
"146",146,146,"602fb33786b077cdbad2d5bc","rough","SR",1.02708333333333,1.125,314,314,163,61.1149193548387,61.0836693548387,2,"rough",2.20105568048297,-2.20105568048297,2,0.339583333333333,0.654166666666667,0.609696151878274,0.180763486154627,0.0371361783828449,1.34260489091064,0.257308795652165,0.178511661116751,935.595173215855,124,-124,0.55833333333334,0.84166666666667,-0.214886546036478,-0.742889291576739,-1.43020279075882
"147",147,147,"614e82d5717d691f24efffc0","smooth","SR",1.90833333333333,1.96875,74,74,363,56.3447580645161,54.1975806451613,1,"smooth",-0.556140125207045,0.556140125207045,2,0.75625,0.154166666666667,13.694004026571,0.621522648813803,0.0687420658453226,1.29651971018742,0.35882573532551,0.0829140617037465,1985.12797371168,-10,-4,-0.89583333333334,-0.39166666666667,1.13653045123083,-0.206543040673771,-1.16277742052957
"148",148,148,"614e82d5717d691f24efffc0","rough","SR",2.80416666666667,2.36041666666667,78,78,373,52.0504032258064,54.1975806451613,2,"rough",-1.22054572233216,1.22054572233216,2,0.777083333333333,0.1625,0.691848081609249,0.27203903399161,0.0567947925758761,1.29651971018742,0.35882573532551,0.0829140617037465,1743.45056314294,-10,-4,-0.89583333333334,-0.39166666666667,-0.15998925895659,-0.565368775999281,-1.24569148223331
"149",149,149,"5e8f683148e806249e122e4a","smooth","SR",2.93541666666667,2.80833333333333,38,38,442,60.6935483870968,58.6844758064516,1,"smooth",-2.01290953214913,2.01290953214913,2,0.920833333333333,0.0791666666666667,0.81762176791558,0.415668781748089,0.0851774208000934,-1.14601626047709,0.0544143887835801,0.217369581326712,1776.45293695819,213,-211,1.06041666666667,0.70416666666666,-0.087447554636255,-0.381252591379403,-1.06967551464083
"150",150,150,"5e8f683148e806249e122e4a","rough","SR",1.875,2.10416666666667,249,249,229,56.6754032258064,58.6844758064516,2,"rough",0.671991193838351,-0.671991193838351,2,0.477083333333333,0.51875,11.4437590696152,0.366718669125221,0.0516362748773207,-1.14601626047709,0.0544143887835801,0.217369581326712,1572.18455958996,213,-211,1.06041666666667,0.70416666666666,1.05856870584084,-0.435666980162983,-1.28704509596755
"151",151,151,"6112d465a301be397e25e449","smooth","RS",2.51666666666667,2.78541666666667,77,77,393,62.3407258064516,55.0292338709677,2,"smooth",-1.44294321646865,1.44294321646865,2,0.81875,0.160416666666667,0.68526930455197,0.360753471798267,0.0639768239348271,-0.0024473478229862,0.00995023023607716,0.00641362298432235,1305.02369372164,-58,57,-1.60625,-0.72083333333333,-0.164138721213776,-0.442789480676396,-1.19397732383016
"152",152,152,"6112d465a301be397e25e449","rough","RS",4.12291666666667,3.50625,20,20,451,47.7177419354839,55.0292338709677,1,"rough",-3.08278619040304,3.08278619040304,2,0.939583333333333,0.0416666666666667,0.689141853472529,0.35258212351501,0.0630389619624338,-0.0024473478229862,0.00995023023607716,0.00641362298432235,1665.11850774154,-58,57,-1.60625,-0.72083333333333,-0.161691373390789,-0.452739710912474,-1.20039094681448
"153",153,153,"611e119ecbd642351478930d","smooth","RS",2.3125,2.15625,240,240,218,59.3588709677419,58.1431451612903,2,"smooth",0.45457130047717,-0.45457130047717,2,0.454166666666667,0.5,10.0139041464422,0.00673794699908547,0.0459948870292291,1.19877177199322,-1.10217858729435,0.191548721979867,1454.41835539795,70,-61,0.6125,0.63541666666667,1.00060342999574,-2.17147240951626,-1.33729044350123
"154",154,154,"611e119ecbd642351478930d","rough","RS",1.7,1.52083333333333,301,301,148,56.9274193548387,58.1431451612903,1,"rough",1.66786909311579,-1.66786909311579,2,0.308333333333333,0.627083333333333,0.633624057168522,0.0852523143762257,0.0295910812545637,1.19877177199322,-1.10217858729435,0.191548721979867,1350.09138426074,70,-61,0.6125,0.63541666666667,-0.198168341997483,-1.06929382222191,-1.5288391654811
"155",155,155,"60f0606a61eb5a43c4179887","smooth","RS",1.08125,1.20208333333333,434,434,46,58.804435483871,55.7671370967742,2,"smooth",3.12485988308711,-3.12485988308711,2,0.0958333333333333,0.904166666666667,28.473231863914,0.00673794699908547,0.0211913084004655,1.77222068162604,-1.44354147772509,-0.324703059896398,1143.29443983034,-208,222,-1.02291666666667,-0.52916666666667,1.45443676468837,-2.17147240951626,-1.67384222811412
"156",156,156,"60f0606a61eb5a43c4179887","rough","RS",2.10416666666667,1.73125,212,212,254,52.7298387096774,55.7671370967742,1,"rough",0.539489828902327,-0.539489828902327,2,0.529166666666667,0.441666666666667,0.481078649420687,0.18709796687589,0.0447569858926315,1.77222068162604,-1.44354147772509,-0.324703059896398,1751.63112502672,-208,222,-1.02291666666667,-0.52916666666667,-0.31778391693767,-0.727930931791168,-1.34913916821773
"157",157,157,"5f3059fc3b12674b7a637b97","smooth","RS",0.972916666666667,1.05833333333333,307,307,173,67.2278225806452,63.5493951612903,2,"smooth",2.19463857149079,-2.19463857149079,2,0.360416666666667,0.639583333333333,0.490376130563694,0.220691146301887,0.0463414723884637,-0.0404942786547351,0.215577130362228,0.173819344254416,1130.12930355875,8,-3,0.102083333333334,0.03958333333333,-0.309470677593975,-0.656215089535957,-1.33403017166761
"158",158,158,"5f3059fc3b12674b7a637b97","rough","RS",0.870833333333333,1.01875,310,310,165,59.8709677419355,63.5493951612903,1,"rough",2.31066566547152,-2.31066566547152,2,0.34375,0.645833333333333,0.538299034748497,0.134340753571284,0.0310563551185434,-0.0404942786547351,0.215577130362228,0.173819344254416,1024.36046279716,8,-3,0.102083333333334,0.03958333333333,-0.26897639893924,-0.871792219898184,-1.50784951592203
"159",159,159," 612ba6c594a6d54154a88ae7","smooth","RS",0.88125,1.0125,306,306,172,64.6290322580645,62.570564516129,2,"smooth",2.26360143012224,-2.26360143012224,2,0.358333333333333,0.6375,4.78421537609827,0.00673794699908547,0.0481065564738591,0.831196725138511,-1.43074270160411,0.119940935549809,1239.54494148203,-20,20,-0.114583333333333,-0.18125,0.679810722515798,-2.17147240951626,-1.31779572931496
"160",160,160," 612ba6c594a6d54154a88ae7","rough","RS",0.995833333333333,1.19375,286,286,192,60.5120967741936,62.570564516129,1,"rough",1.93323705924402,-1.93323705924402,2,0.4,0.595833333333333,0.70569005537978,0.181664593791096,0.0364975183115868,0.831196725138511,-1.43074270160411,0.119940935549809,1115.86277753234,-20,20,-0.114583333333333,-0.18125,-0.151386002622713,-0.740729707912148,-1.43773666486477
"161",161,161,"60e4b1dcd0eedab1e11019d1","smooth","RS",3.60625,2.56041666666667,270,270,170,57.2540322580645,51.8689516129032,2,"smooth",-0.0406093779430893,0.0406093779430893,2,0.354166666666667,0.5625,31.284244173448,1.66541774919297,0.0628008165477705,0.299462477478413,0.339978857460104,0.126457552521318,1714.46118567799,-141,123,-0.82916666666667,-0.73125,1.49532566689653,0.221523188841247,-1.20203470944934
"162",162,162,"60e4b1dcd0eedab1e11019d1","rough","RS",4.43541666666667,3.29166666666667,147,147,311,46.4838709677419,51.8689516129032,1,"rough",-1.96791628195682,1.96791628195682,2,0.647916666666667,0.30625,15.6986818968396,0.761279844032869,0.0469361797082906,0.299462477478413,0.339978857460104,0.126457552521318,2197.32529538423,-141,123,-0.82916666666667,-0.73125,1.19586318941812,-0.118455668618856,-1.32849226197066
"163",163,163,"60fcd2ade28cc412d542108c","smooth","RS",1.53333333333333,1.88958333333333,14,14,456,55.6713709677419,54.7691532258064,2,"smooth",-0.984358193136122,0.984358193136122,2,0.95,0.0291666666666667,0.650834817197005,0.477995635932202,0.0829472316980151,-0.040982519715553,0.154459264321794,0.0631941039377182,1555.92174853362,68,-38,-1.00208333333334,-0.70208333333334,-0.186529222004276,-0.320576068449001,-1.08119810365214
"164",164,164,"60fcd2ade28cc412d542108c","rough","RS",2.53541666666667,2.59166666666667,52,52,388,53.866935483871,54.7691532258064,1,"rough",-1.4152775589601,1.4152775589601,2,0.808333333333333,0.108333333333333,0.715242475629219,0.334938188579813,0.0717146350075088,-0.040982519715553,0.154459264321794,0.0631941039377182,1855.91393895477,68,-38,-1.00208333333334,-0.70208333333334,-0.145546702288723,-0.475035332770795,-1.14439220758986
"165",165,165,"5fd6303361f8c14cb485a447","smooth","RS",1.53125,1.82083333333333,193,193,283,66.7358870967742,61.7389112903226,2,"smooth",0.537019463071404,-0.537019463071404,2,0.589583333333333,0.402083333333333,0.700711192566548,0.305372297972956,0.0643423601034161,-0.0204180270141039,0.160165229045902,0.132233397786392,1397.07981862791,-3,7,-0.83125,-0.60208333333334,-0.154460945399148,-0.515170362771276,-1.19150301304717
"166",166,166,"5fd6303361f8c14cb485a447","rough","RS",2.3625,2.42291666666667,186,186,286,56.741935483871,61.7389112903226,1,"rough",-0.244410282368811,0.244410282368811,2,0.595833333333333,0.3875,0.734441284708051,0.211185651699541,0.0474529907390352,-0.0204180270141039,0.160165229045902,0.132233397786392,1473.99181186238,-3,7,-0.83125,-0.60208333333334,-0.134042918385044,-0.675335591817178,-1.32373641083356
"167",167,167,"60b7959cedd10f9211decf60","smooth","RS",0.96875,1.22083333333333,293,293,187,70.2560483870968,64.7590725806452,2,"smooth",1.97895322441361,-1.97895322441361,2,0.389583333333333,0.610416666666667,0.589219123494456,0.261769028737733,0.0463907500179271,-0.0780857310388816,-0.0493326486639224,-0.0539913722786789,1048.75062650886,-112,117,-1.36041666666667,-0.9875,-0.229723166287418,-0.582081738396328,-1.3335686060108
"168",168,168,"60b7959cedd10f9211decf60","rough","RS",2.32916666666667,2.20833333333333,176,176,299,59.2620967741936,64.7590725806452,1,"rough",-0.194308338547801,0.194308338547801,2,0.622916666666667,0.366666666666667,0.705281617882133,0.293258703532435,0.052531858559519,-0.0780857310388816,-0.0493326486639224,-0.0539913722786789,1287.75942387919,-112,117,-1.36041666666667,-0.9875,-0.151637435248537,-0.532749089732406,-1.27957723373212
"169",169,169,"60bf28df4926a8b6391df575","smooth","SR",2.76458333333333,2.73958333333333,21,21,448,59.9778225806452,60.5161290322581,1,"smooth",-1.99103279547691,1.99103279547691,2,0.933333333333333,0.04375,0.775938832999355,0.411775972835603,0.0798813010817245,-0.0512641524788978,0.525384566009214,0.287579235943675,1701.60314546404,253,-256,0.11666666666666,0.31041666666666,-0.110172512682356,-0.385338998100078,-1.09755487009062
"170",170,170,"60bf28df4926a8b6391df575","rough","SR",2.64791666666667,2.42916666666667,277,277,195,61.054435483871,60.5161290322581,2,"rough",0.389328426163818,-0.389328426163818,2,0.40625,0.577083333333333,0.873155592141202,0.122822076599704,0.0411970286920565,-0.0512641524788978,0.525384566009214,0.287579235943675,1276.84833771952,253,-256,0.11666666666666,0.31041666666666,-0.058908360203458,-0.910723564109292,-1.3851341060343
"171",171,171,"5ec5a64c306f255ec98d5cc1","smooth","SR",1.78958333333333,1.925,216,216,259,65.1068548387097,61.8477822580645,1,"smooth",0.555620158712328,-0.555620158712328,2,0.539583333333333,0.45,0.652748119304068,0.243703689213419,0.0545022431229845,-0.0248249050021681,0.155990009161373,0.198646048946493,1352.43643473798,55,-60,0.5375,0.45,-0.18525437079118,-0.613137896367581,-1.26358562330341
"172",172,172,"5ec5a64c306f255ec98d5cc1","rough","SR",1.25208333333333,1.475,276,276,204,58.5887096774194,61.8477822580645,2,"rough",1.55398241038468,-1.55398241038468,2,0.425,0.575,0.691147170208919,0.170165727377987,0.0344959673208932,-0.0248249050021681,0.155990009161373,0.198646048946493,1283.2351090492,55,-60,0.5375,0.45,-0.160429465789012,-0.769127905528954,-1.4622316722499
"173",173,173,"5d64f820c94fbf0001addee8","smooth","SR",1.60625,1.71041666666667,249,249,230,66.0887096774194,61.8921370967742,1,"smooth",1.02930981349153,-1.02930981349153,2,0.479166666666667,0.51875,0.663054798906254,0.193800289867023,0.0495080213028961,0.0120654186786982,0.126758833681682,0.136958007897767,1240.11648700785,17,-17,-0.225,0.0020833333333401,-0.178450577358226,-0.712645577710668,-1.30532443085708
"174",174,174,"5d64f820c94fbf0001addee8","rough","SR",1.83125,1.70833333333333,266,266,213,57.695564516129,61.8921370967742,2,"rough",1.07343838376871,-1.07343838376871,2,0.44375,0.554166666666667,0.644887566779506,0.144742339723452,0.0361174900025589,0.0120654186786982,0.126758833681682,0.136958007897767,1210.27830539035,17,-17,-0.225,0.0020833333333401,-0.190515996036924,-0.83940441139235,-1.44228243875485
"175",175,175,"5eff6065cc8d32014292657f","smooth","SR",2.93125,2.37083333333333,16,16,447,57.2661290322581,52.2449596774194,1,"smooth",-1.85491050270798,1.85491050270798,2,0.93125,0.0333333333333333,0.654400784741545,0.406824749126446,0.0750253824447849,0.00246742601420463,-0.00572452714156135,0.0068685759713123,1523.53637617774,-13,13,-0.33333333333333,-0.10416666666667,-0.184156188541015,-0.390592634701846,-1.12479178206457
"176",176,176,"5eff6065cc8d32014292657f","rough","SR",3.26458333333333,2.475,3,3,460,47.2237903225806,52.2449596774194,2,"rough",-2.17623956162841,2.17623956162841,2,0.958333333333333,0.00625,0.650693375651138,0.412222689468023,0.0738481537183579,0.00246742601420463,-0.00572452714156135,0.0068685759713123,1711.22231417751,-13,13,-0.33333333333333,-0.10416666666667,-0.186623614555219,-0.384868107560284,-1.13166035803588
