"","X.1","X","subjectID","smoothness","order","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","performance_av","sequence","context","PCA","PEC","E","Novclicksp","HVclicksp","l","b","t","dlogl","dlogb","dlogt","NLL","dnov","dhv","dd","ddprev","logl","logb","logt"
"80",80,80,"5ec68cfefc102707d67319f9","rough","RS",4.28333333333333,4.24583333333333,24,24,213,48.3427419354839,55.8346774193548,1,"rough",-2.20148663387288,2.20148663387288,1,0.8875,0.1,0.77950133125086,0.311026377631894,0.0660431076024062,-0.0217139659263003,-0.0146543897556126,0.0496113976065415,954.628762191088,-40,42,-1.29583333333333,-1.02083333333333,-0.108183138776091,-0.50720277761562,-1.18017249957
"81",81,81,"5e7f76cf000e7064c43cc84a","smooth","RS",1.61666666666667,1.8,7,7,230,57.6008064516129,50.5181451612903,2,"smooth",-0.124305063510453,0.124305063510453,1,0.958333333333333,0.0291666666666667,0.600870158265385,0.475168545229274,0.0779652058611668,-0.0829792853665598,0.0387929293014168,0.0636235232991942,710.37114110863,-2,3,-1.54166666666666,-0.80416666666667,-0.221219364338392,-0.323152316102395,-1.10809917005088
"82",82,82,"5e7f76cf000e7064c43cc84a","rough","RS",3.15833333333333,2.60416666666667,4,4,232,43.4354838709678,50.5181451612903,1,"rough",-1.21250308260393,1.21250308260393,1,0.966666666666667,0.0166666666666667,0.727377597395621,0.434565009421433,0.0673406504010419,-0.0829792853665598,0.0387929293014168,0.0636235232991942,812.779469812894,-2,3,-1.54166666666666,-0.80416666666667,-0.138240078971832,-0.361945245403812,-1.17172269335008
"83",83,83,"613c6910aec4b4f7d8aad7c9","smooth","SR",1.87916666666667,2.02916666666667,11,11,226,59.2983870967741,56.4173387096773,1,"smooth",-0.279599421300155,0.279599421300155,1,0.941666666666667,0.0458333333333333,0.758115204930663,0.44903872901556,0.0816156534387809,0.0728288194575355,0.228686986650637,0.211763058267634,767.736990553553,81,-78,-0.45,0.2875,-0.120264792964348,-0.347716200038139,-1.08822653793591
"84",84,84,"613c6910aec4b4f7d8aad7c9","rough","SR",2.32916666666667,1.74166666666667,89,89,145,53.5362903225805,56.4173387096773,2,"rough",1.16691485831616,-1.16691485831616,1,0.604166666666667,0.370833333333333,0.641071378392152,0.265214224501901,0.0501199240025321,0.0728288194575355,0.228686986650637,0.211763058267634,790.789950450529,81,-78,-0.45,0.2875,-0.193093612421884,-0.576403186688777,-1.29998959620355
"85",85,85,"5c882036de8ae1000103d3fa","smooth","SR",2.14166666666667,2.23333333333333,7,7,229,56.4758064516127,52.6895161290322,1,"smooth",-0.558659800037474,0.558659800037474,1,0.954166666666667,0.0291666666666667,0.624417001001298,0.500430235672293,0.0931310320723716,0.0324665968551757,-0.109061634811921,-0.0958501588195274,825.908329856049,-9,7,-0.85416666666666,-0.0458333333333401,-0.204525280913055,-0.300656458393213,-1.03090558419366
"86",86,86,"5c882036de8ae1000103d3fa","rough","SR",2.99583333333333,2.27916666666667,0,0,238,48.9032258064516,52.6895161290322,2,"rough",-1.06109509404298,1.06109509404298,1,0.991666666666667,0,0.579439533078902,0.643287594652986,0.116130039732119,0.0324665968551757,-0.109061634811921,-0.0958501588195274,877.378606975392,-9,7,-0.85416666666666,-0.0458333333333401,-0.236991877768231,-0.191594823581292,-0.935055425374136
"87",87,87,"60e858204e148e07ef3ef257","smooth","RS",1.49166666666667,1.62083333333333,125,125,115,65.6653225806454,58.4879032258065,2,"smooth",2.1630695465106,-2.1630695465106,1,0.479166666666667,0.520833333333333,0.583606370833868,0.256940521988172,0.0513669410819122,0.0266993829304824,0.0889052191719851,0.0966761913308547,601.5004380614,-44,51,-1.40833333333333,-0.57916666666667,-0.233879975855193,-0.590167397921036,-1.28931629588362
"88",88,88,"60e858204e148e07ef3ef257","rough","RS",2.9,2.2,74,74,159,51.3104838709676,58.4879032258065,1,"rough",0.425456302566373,-0.425456302566373,1,0.6625,0.308333333333333,0.548808262514352,0.209376233478651,0.041115683357433,0.0266993829304824,0.0889052191719851,0.0966761913308547,784.558293515632,-44,51,-1.40833333333333,-0.57916666666667,-0.260579358785676,-0.679072617093021,-1.38599248721448
"89",89,89,"616c4409a2bcfe1fdb942117","smooth","RS",2.07083333333333,2.11666666666667,6,6,223,57.3870967741935,52.6935483870967,2,"smooth",-0.419904876809552,0.419904876809552,1,0.929166666666667,0.025,0.653686274444819,0.392646191350322,0.066453483014967,0.0198236570558194,0.0458999006667465,0.0308975033557575,708.209333198723,3,2,-0.16666666666667,-0.10416666666666,-0.184630633888996,-0.405998610827374,-1.17748225152277
"90",90,90,"616c4409a2bcfe1fdb942117","rough","RS",2.2375,2.22083333333333,4,4,220,48,52.6935483870967,1,"rough",-0.532540004639541,0.532540004639541,1,0.916666666666667,0.0166666666666667,0.624519076823114,0.353265713370443,0.0618899661444315,0.0198236570558194,0.0458999006667465,0.0308975033557575,788.09617437219,3,2,-0.16666666666667,-0.10416666666666,-0.204454290944815,-0.451898511494121,-1.20837975487853
"91",91,91,"5f4d52bbfae2769f73aa4981","smooth","SR",2.00416666666667,2.65,54,54,182,67.157258064516,65.2802419354838,1,"smooth",0.12605998172598,-0.12605998172598,1,0.758333333333333,0.225,16.3619166150958,0.707613270020138,0.0760319580564945,1.12387679346581,1.11371763757763,0.242008931154511,870.909262895676,96,-98,0.4375,0.64166666666667,1.21383417504474,-0.150204031270395,-1.11900382495214
"92",92,92,"5f4d52bbfae2769f73aa4981","rough","SR",1.56666666666667,2.00833333333333,152,152,86,63.4032258064516,65.2802419354838,2,"rough",2.43314951223458,-2.43314951223458,1,0.358333333333333,0.633333333333333,1.23014804733528,0.0544600870453878,0.0435499082009519,1.12387679346581,1.11371763757763,0.242008931154511,596.805777030251,96,-98,0.4375,0.64166666666667,0.0899573815789284,-1.26392166884803,-1.36101275610665
"93",93,93,"60cb3a3e82065e2f9dcdd8e7","smooth","SR",2.79166666666667,2.99166666666667,10,10,228,58.8225806451613,54.0887096774193,1,"smooth",-1.19467501732398,1.19467501732398,1,0.95,0.0416666666666667,12.5406448370885,0.236568079068934,0.0582873641912271,1.22470548290737,-0.220100794159626,-0.120123395000461,856.866873944626,-7,6,-1.25416666666666,-0.45833333333333,1.09831986839176,-0.626043856578222,-1.23442558343656
"94",94,94,"60cb3a3e82065e2f9dcdd8e7","rough","SR",4.04583333333333,3.45,4,4,235,49.3548387096773,54.0887096774193,2,"rough",-2.05324712798584,2.05324712798584,1,0.979166666666667,0.0166666666666667,0.7475054879893,0.392696415948998,0.0768595454253126,1.22470548290737,-0.220100794159626,-0.120123395000461,930.719965814245,-7,6,-1.25416666666666,-0.45833333333333,-0.126385614515612,-0.405943062418596,-1.1143021884361
"95",95,95,"6306675006944fb9dc5b859f","smooth","RS",1.45416666666667,1.97916666666667,113,113,125,67.1572580645161,65.5383064516129,2,"smooth",1.77648730612367,-1.77648730612367,1,0.520833333333333,0.470833333333333,4.77123514366977,0.141883698828479,0.0593570454449557,0.755436144624537,-0.166997208198744,0.0590432430060723,703.309151292317,8,-7,-0.39583333333333,-0.0375000000000001,0.678630820684211,-0.848067498238868,-1.22652772462402
"96",96,96,"6306675006944fb9dc5b859f","rough","RS",1.85,2.01666666666667,120,120,117,63.9193548387098,65.5383064516129,1,"rough",1.74063129865007,-1.74063129865007,1,0.4875,0.5,0.837904795646666,0.20841535380524,0.0518118419872751,0.755436144624537,-0.166997208198744,0.0590432430060723,630.083941719275,8,-7,-0.39583333333333,-0.0375000000000001,-0.0768053239403254,-0.681070290040123,-1.28557096763009
"97",97,97,"5ff6d9ee8c6cb429d55ea0fa","smooth","RS",2.55833333333333,2.44583333333333,0,0,240,60.0000000000001,55.7983870967741,2,"smooth",-1.00335232637842,1.00335232637842,1,1,0,0.650872335870862,0.540713487257394,0.0919146275560041,-0.0648611966761069,0.125246750080006,0.111817122589679,720.858385033455,7,-5,-0.0249999999999999,-0.0249999999999999,-0.186504186952436,-0.267032797488535,-1.03661536825112
"98",98,98,"5ff6d9ee8c6cb429d55ea0fa","rough","RS",2.58333333333333,2.47083333333333,5,5,233,51.5967741935481,55.7983870967741,1,"rough",-0.916521920179936,0.916521920179936,1,0.970833333333333,0.0208333333333333,0.755713202857813,0.405247600865739,0.0710505606377961,-0.0648611966761069,0.125246750080006,0.111817122589679,828.557199493993,7,-5,-0.0249999999999999,-0.0249999999999999,-0.121642990276329,-0.39227954756854,-1.1484324908408
"99",99,99,"5efd146921bf49159fe2d166","smooth","SR",1.94583333333333,2.52083333333333,99,99,139,67.7580645161291,61.3931451612903,1,"smooth",1.02836671327576,-1.02836671327576,1,0.579166666666667,0.4125,0.910890560974155,0.272834556773106,0.0715774692189727,-0.231366962669326,0.150795211326263,0.0692881838571933,838.171127704404,-46,46,-2.59583333333334,-2,-0.0405337982411496,-0.564100623511895,-1.14522366112435
"100",100,100,"5efd146921bf49159fe2d166","rough","SR",4.54166666666667,4.52083333333333,53,53,185,55.0282258064515,61.3931451612903,2,"rough",-1.9307461198508,1.9307461198508,1,0.770833333333333,0.220833333333333,1.55179077020578,0.192798728384817,0.0610222413164043,-0.231366962669326,0.150795211326263,0.0692881838571933,956.236455765771,-46,46,-2.59583333333334,-2,0.190833164428176,-0.714895834838158,-1.21451184498155
"101",101,101,"5dc9864276244069e9aac84c","smooth","RS",4.00833333333333,3.29583333333333,48,48,177,59.2782258064516,55.9455645161291,2,"smooth",-1.01508296803146,1.01508296803146,1,0.7375,0.2,18.64673074154,1.53154581330431,0.0587695550647087,1.34752563983229,0.77700316090293,0.0249123851063395,816.342953123162,-3,10,-2.0625,-0.72083333333334,1.27060269966387,0.185129992437187,-1.23084759725009
"102",102,102,"5dc9864276244069e9aac84c","rough","RS",6.07083333333333,4.01666666666667,38,38,180,52.6129032258066,55.9455645161291,1,"rough",-2.33100678133172,2.33100678133172,1,0.75,0.158333333333333,0.837677903843995,0.25593332064702,0.05549323177022,1.34752563983229,0.77700316090293,0.0249123851063395,896.830118995887,-3,10,-2.0625,-0.72083333333334,-0.0769229401684245,-0.591873168465743,-1.25575998235643
"103",103,103,"604a91dd5ad5f9b599efc5a4","smooth","RS",1.65833333333333,1.86666666666667,56,56,178,58.8467741935485,54.4274193548387,2,"smooth",0.750353893793242,-0.750353893793242,1,0.741666666666667,0.233333333333333,0.614921322877658,0.313259441607731,0.057267139931488,0.0082328869733658,-0.0249584734541199,0.0264764679942056,766.611336844754,-28,34,-0.44583333333334,-0.0125,-0.211180447193525,-0.504095830545006,-1.24209450613042
"104",104,104,"604a91dd5ad5f9b599efc5a4","rough","RS",2.10416666666667,1.87916666666667,22,22,206,50.008064516129,54.4274193548387,1,"rough",0.00240124695405269,-0.00240124695405269,1,0.858333333333333,0.0916666666666667,0.603374102507311,0.331789503769828,0.0538801785055808,0.0082328869733658,-0.0249584734541199,0.0264764679942056,688.356724741631,-28,34,-0.44583333333334,-0.0125,-0.219413334166891,-0.479137357090886,-1.26857097412462
"105",105,105,"5ecd7b06a1a9170e7806f51e","smooth","RS",1.39583333333333,1.67083333333333,119,119,121,66.733870967742,60.5483870967742,2,"smooth",2.06207716695352,-2.06207716695352,1,0.504166666666667,0.495833333333333,0.75486980263064,0.307684384168604,0.0595760019677369,0.0877943601142967,0.144309698709099,0.176586759207024,725.193298021124,-18,18,-0.975,-0.425,-0.122127947543062,-0.511894544836396,-1.22492864482037
"106",106,106,"5ecd7b06a1a9170e7806f51e","rough","RS",2.37083333333333,2.09583333333333,101,101,139,54.3629032258064,60.5483870967742,1,"rough",1.11870422808741,-1.11870422808741,1,0.579166666666667,0.420833333333333,0.616705316399938,0.22069665787078,0.039672045737094,0.0877943601142967,0.144309698709099,0.176586759207024,796.892147666029,-18,18,-0.975,-0.425,-0.209922307657359,-0.656204243545495,-1.40151540402739
"107",107,107,"5f47b4a74191761c1b5a1338","smooth","RS",2.02916666666667,2.51666666666667,65,65,175,66.4153225806451,60.2963709677419,2,"smooth",0.355474178702267,-0.355474178702267,1,0.729166666666667,0.270833333333333,5.88759048006589,0.494742669653076,0.0660433392567267,0.86685924488963,0.312302171080381,0.212377123637482,757.153173758963,20,-18,-0.0958333333333301,0.44166666666667,0.769937594394515,-0.305620631791205,-1.18017097623137
"108",108,108,"5f47b4a74191761c1b5a1338","rough","RS",2.125,2.075,83,83,155,54.1774193548388,60.2963709677419,1,"rough",0.913152998425639,-0.913152998425639,1,0.645833333333333,0.345833333333333,0.799978563243836,0.241033383457698,0.0404997087588419,0.86685924488963,0.312302171080381,0.212377123637482,610.164422526732,20,-18,-0.0958333333333301,0.44166666666667,-0.0969216504951158,-0.617922802871586,-1.39254809986885
"109",109,109,"6083e6f895a0a89f8dde9ecd","smooth","RS",1.82083333333333,2.18333333333333,140,140,100,71.6975806451611,63.391129032258,2,"smooth",1.99876450240322,-1.99876450240322,1,0.416666666666667,0.583333333333333,9.76494406970733,0.00673794699908547,0.0672107729574111,1.06854220656845,0,0.448117847566814,668.174813912871,37,-36,0.22916666666666,0.30833333333333,0.989669760139281,-2.17147240951626,-1.17256110996735
"110",110,110,"6083e6f895a0a89f8dde9ecd","rough","RS",1.59166666666667,1.875,176,176,63,55.0846774193549,63.391129032258,1,"rough",2.92915626862148,-2.92915626862148,1,0.2625,0.733333333333333,0.833926075204329,0.00673794699908547,0.0239508561554235,1.06854220656845,0,0.448117847566814,630.353142335976,37,-36,0.22916666666666,0.30833333333333,-0.0788724464291686,-2.17147240951626,-1.62067895753416
"111",111,111,"5f481bf67f52512c71e6999a","smooth","RS",0.941666666666667,1.3,134,134,106,66.8104838709677,62.6693548387097,2,"smooth",2.7191149642506,-2.7191149642506,1,0.441666666666667,0.558333333333333,6.37572372177089,0.00673794699908547,0.058592599770279,0.775822537340465,-0.744358521440874,0.190647485170093,651.478352552252,5,-5,-1.42083333333333,-0.975,0.804529489581594,-2.17147240951626,-1.23215723179556
"112",112,112,"5f481bf67f52512c71e6999a","rough","RS",2.3625,2.275,139,139,101,58.5282258064516,62.6693548387097,1,"rough",1.72027189679502,-1.72027189679502,1,0.420833333333333,0.579166666666667,1.06833375916167,0.0374012495501797,0.0377742006628864,0.775822537340465,-0.744358521440874,0.190647485170093,697.078051544778,5,-5,-1.42083333333333,-0.975,0.0287069522411289,-1.42711388807539,-1.42280471696566
"113",113,113,"615f31f9f80219604bd66070","smooth","SR",0.970833333333333,1.2375,147,147,92,56.1209677419358,59.2701612903228,1,"smooth",2.99064310696049,-2.99064310696049,1,0.383333333333333,0.6125,17.7473688460048,0.00673794699908547,0.0590896034868338,1.3239322199642,-1.36656751435686,0.130941041878275,903.437817095807,0,0,-0.783333333333337,-0.97083333333333,1.24913397539885,-2.17147240951626,-1.22848892428769
"114",114,114,"615f31f9f80219604bd66070","rough","SR",1.75416666666667,2.20833333333333,147,147,92,62.4193548387098,59.2701612903228,2,"rough",2.14845336964912,-2.14845336964912,1,0.383333333333333,0.6125,0.841786110185088,0.156709420577607,0.0437089157888102,1.3239322199642,-1.36656751435686,0.130941041878275,601.925121724094,0,0,-0.783333333333337,-0.97083333333333,-0.0747982445653524,-0.804904895159399,-1.35942996616596
"115",115,115,"5f3f47ae0c03be23a4ed6845","smooth","RS",2.85416666666667,2.46666666666667,1,1,238,54.8104838709676,48.5584677419355,2,"smooth",-1.10153059297326,1.10153059297326,1,0.991666666666667,0.00416666666666667,0.556649616690434,0.567510223925319,0.0909005179368396,-0.0254532943744757,0.0698126320903605,0.0284773877567164,691.587644013618,14,-4,-2.6625,-0.54583333333333,-0.254418085651112,-0.246026310074305,-1.0414336422294
"116",116,116,"5f3f47ae0c03be23a4ed6845","rough","RS",5.51666666666667,3.0125,5,5,224,42.3064516129034,48.5584677419355,1,"rough",-2.26690117689984,2.26690117689984,1,0.933333333333333,0.0208333333333333,0.590248930351358,0.48323797731401,0.0851312421077105,-0.0254532943744757,0.0698126320903605,0.0284773877567164,853.43939728365,14,-4,-2.6625,-0.54583333333333,-0.228964791276637,-0.315838942164666,-1.06991102998612
"117",117,117,"60facd07a6a829240df53ee6","smooth","RS",1,1.14166666666667,200,200,40,61.8951612903225,56.6572580645161,2,"smooth",3.99684123874171,-3.99684123874171,1,0.166666666666667,0.833333333333333,34.2062894273516,0.110801074092995,0.0469128149364126,1.71919781976198,-0.458146294858726,-0.084413531347878,750.889993000885,-175,179,-1.725,-1.37083333333333,1.5341059660697,-0.95545602958593,-1.32870850705129
"118",118,118,"60facd07a6a829240df53ee6","rough","RS",2.725,2.5125,21,21,215,51.4193548387096,56.6572580645161,1,"rough",-0.681969411857151,0.681969411857151,1,0.895833333333333,0.0875,0.652992429527056,0.318192739170836,0.0569777144395959,1.71919781976198,-0.458146294858726,-0.084413531347878,817.421971599733,-175,179,-1.725,-1.37083333333333,-0.185091853692282,-0.497309734727205,-1.24429497570341
"119",119,119,"61511845dc84f339bcba596a","smooth","RS",4.9875,3.8625,2,2,237,50.3629032258065,47.0141129032258,2,"smooth",-2.68292498307607,2.68292498307607,1,0.9875,0.00833333333333333,18.9917115083847,1.87274647356156,0.0788632104708014,1.58374625568753,0.543514991709667,-0.127207217221738,1100.13915008931,8,0,-2.77083333333333,-0.75416666666667,1.27856410455553,0.27247898795413,-1.10312554705264
"120",120,120,"61511845dc84f339bcba596a","rough","RS",7.75833333333333,4.61666666666667,2,2,229,43.6653225806451,47.0141129032258,1,"rough",-4.09795995487244,4.09795995487244,1,0.954166666666667,0.00833333333333333,0.495242433409937,0.53575224089493,0.105701626509069,1.58374625568753,0.543514991709667,-0.127207217221738,955.616844952079,8,0,-2.77083333333333,-0.75416666666667,-0.305182151132,-0.271036003755537,-0.975918329830905
"121",121,121,"616add9b2e397369ee179517","smooth","RS",2.04166666666667,2.0875,13,13,225,56.8951612903225,53.1572580645161,2,"smooth",-0.34731676656841,0.34731676656841,1,0.9375,0.0541666666666667,22.4329920224111,1.13405439005419,0.0621410740228859,1.47771021308188,0.413939232423203,-0.0622008850756213,906.867680787122,1,1,0.0875000000000001,0.15833333333333,1.35088720190055,0.0546338841282703,-1.20662124483415
"122",122,122,"616add9b2e397369ee179517","rough","RS",1.95416666666667,1.92916666666667,12,12,224,49.4193548387096,53.1572580645161,1,"rough",-0.225328832323104,0.225328832323104,1,0.933333333333333,0.05,0.746753022022104,0.437214595668448,0.0717099864173225,1.47771021308188,0.413939232423203,-0.0622008850756213,792.621635106021,1,1,0.0875000000000001,0.15833333333333,-0.126823011181325,-0.359305348294933,-1.14442035975853
"123",123,123,"61534b6c1614a5478e1cad97","smooth","RS",1.54583333333333,1.9375,115,115,120,64.1935483870968,55.4495967741935,2,"smooth",1.82880708616899,-1.82880708616899,1,0.5,0.479166666666667,7.15670037927682,0.00673794699908547,0.0554107848128579,1.02321704140984,-1.76855370275795,-0.096096030804188,871.670922653022,-112,111,-1.66666666666667,-0.6,0.854712835524608,-2.17147240951626,-1.25640569864934
"124",124,124,"61534b6c1614a5478e1cad97","rough","RS",3.2125,2.5375,4,4,232,46.7056451612902,55.4495967741935,1,"rough",-1.19635857236484,1.19635857236484,1,0.966666666666667,0.0166666666666667,0.678415550413035,0.395440633540199,0.0691337845969497,1.02321704140984,-1.76855370275795,-0.096096030804188,846.297009852936,-112,111,-1.66666666666667,-0.6,-0.168504205885229,-0.402918706758305,-1.16030966784515
"125",125,125,"5cd0909f6e2d5800163ed5de","smooth","RS",2.87083333333333,2.71666666666667,8,8,231,56.3629032258065,52.6270161290323,2,"smooth",-1.11837576336391,1.11837576336391,1,0.9625,0.0333333333333333,15.0893895383966,1.17865970810181,0.0589618179784973,1.35252510394989,0.383406946477979,-0.178102259285607,954.151078548176,-6,7,-2.1,-0.33333333333333,1.17867167016203,0.0713884376435122,-1.22942913427625
"126",126,126,"5cd0909f6e2d5800163ed5de","rough","RS",4.97083333333333,3.05,1,1,237,48.8911290322581,52.6270161290323,1,"rough",-2.23390027706815,2.23390027706815,1,0.9875,0.00416666666666667,0.670110721013828,0.487507712975849,0.088853210578477,1.35252510394989,0.383406946477979,-0.178102259285607,864.650473282888,-6,7,-2.1,-0.33333333333333,-0.173853433787858,-0.312018508834466,-1.05132687499065
"127",127,127,"5f34061f0db3510e84e37928","smooth","SR",2.97916666666667,3.58333333333333,39,39,200,65.1814516129031,59.9354838709676,1,"smooth",-1.07262243095932,1.07262243095932,1,0.833333333333333,0.1625,9.67764547931617,0.00673794699908547,0.0809322609526907,0.110487612113489,-2.06356373835195,0.152991525188988,957.34306997276,44,-35,-0.17916666666666,0.425,0.985769708576822,-2.17147240951626,-1.09187832683145
"128",128,128,"5f34061f0db3510e84e37928","rough","SR",3.15833333333333,3.15833333333333,74,74,156,54.6895161290321,59.9354838709676,2,"rough",-0.17923432050106,0.17923432050106,1,0.65,0.308333333333333,7.50381462180136,0.779994120125357,0.0569023428414285,0.110487612113489,-2.06356373835195,0.152991525188988,899.366800864581,44,-35,-0.17916666666666,0.425,0.875282096463333,-0.10790867116431,-1.24486985202044
"129",129,129,"6162fc52fa68079d28dc5be9","smooth","RS",2.89166666666667,3.10833333333333,27,27,210,60.9959677419355,56.3125,2,"smooth",-0.976632651976648,0.976632651976648,1,0.875,0.1125,9.07111007521115,1.16531459807156,0.0633319984945495,1.22208033996152,0.688990249571874,0.111909724922601,890.631278278273,34,-23,-1.575,0.0374999999999996,0.957660437009277,0.0664431869604828,-1.19837680722832
"130",130,130,"6162fc52fa68079d28dc5be9","rough","RS",4.46666666666667,3.07083333333333,50,50,176,51.6290322580645,56.3125,1,"rough",-1.03952745625498,1.03952745625498,1,0.733333333333333,0.208333333333333,0.543976448191632,0.238480535043859,0.0489455787186847,1.22208033996152,0.688990249571874,0.111909724922601,869.265953438796,34,-23,-1.575,0.0374999999999996,-0.264419902952248,-0.622547062611391,-1.31028653215092
"131",131,131,"5e907ee26870110009e83705","smooth","RS",2.85833333333333,3.37916666666667,43,43,192,60.0725806451615,56.7903225806453,2,"smooth",-0.801901010272403,0.801901010272403,1,0.8,0.179166666666667,0.852111774338085,0.330774633721088,0.0718990036209901,0.0586031586320568,-0.119044763774033,-0.116152635294458,855.855282752611,-40,37,-0.4125,-0.7625,-0.069503433643702,-0.480467802799535,-1.14327712804416
"132",132,132,"5e907ee26870110009e83705","rough","RS",3.27083333333333,4.14166666666667,6,6,232,53.508064516129,56.7903225806453,1,"rough",-2.092480208485,2.092480208485,1,0.966666666666667,0.025,0.744549210969136,0.435087855367116,0.0939453972643819,0.0586031586320568,-0.119044763774033,-0.116152635294458,988.202837171441,-40,37,-0.4125,-0.7625,-0.128106592275759,-0.361423039025502,-1.0271244927497
"133",133,133,"61674f47e2887da2ffd9bd55","smooth","RS",2.15,3.05416666666667,59,59,179,67.9233870967741,58.6713709677419,2,"smooth",-0.0816479616900892,0.0816479616900892,1,0.745833333333333,0.245833333333333,0.775712966798309,0.373962691278702,0.0861981048990914,0.0536241770002052,0.0615326168957458,0.108245940855443,876.996954017191,-40,49,-1.69166666666667,-0.0916666666666601,-0.110298948839577,-0.427171723414524,-1.06450228221374
"134",134,134,"61674f47e2887da2ffd9bd55","rough","RS",3.84166666666667,3.14583333333333,10,10,219,49.4193548387098,58.6713709677419,1,"rough",-1.60238093474849,1.60238093474849,1,0.9125,0.0416666666666667,0.685609574980192,0.32456049696796,0.0671818218471206,0.0536241770002052,0.0615326168957458,0.108245940855443,965.675705672319,-40,49,-1.69166666666667,-0.0916666666666601,-0.163923125839782,-0.48870434031027,-1.17274822306918
"135",135,135,"60df30c4e945892dc94a626c","smooth","RS",2.7375,2.0125,4,4,231,57.7661290322582,52.0181451612903,2,"smooth",-0.711805984723391,0.711805984723391,1,0.9625,0.0166666666666667,0.730428819216306,0.496017048622206,0.0816916236400557,0.00838883522429665,0.0616325675493967,0.0169532199392797,716.437075620327,5,-1,-1.02916666666667,-0.33333333333333,-0.136422099959382,-0.304503396099918,-1.08782247215057
"136",136,136,"60df30c4e945892dc94a626c","rough","RS",3.76666666666667,2.34583333333333,5,5,226,46.2701612903224,52.0181451612903,1,"rough",-1.23906782632143,1.23906782632143,1,0.941666666666667,0.0208333333333333,0.716455242400654,0.430391847537958,0.0785641304184636,0.00838883522429665,0.0616325675493967,0.0169532199392797,891.067335631928,5,-1,-1.02916666666667,-0.33333333333333,-0.144810935183679,-0.366135963649314,-1.10477569208985
"137",137,137,"6102de6a11e4443a9ec8717e","smooth","RS",2.23333333333333,2.26666666666667,148,148,91,59.9637096774194,62.953629032258,2,"smooth",1.94936021318635,-1.94936021318635,1,0.379166666666667,0.616666666666667,0.578804807129168,0.0980619381424782,0.0407432945374282,0.043640086502575,-0.243668603509685,0.0231865374269669,668.509611742703,27,-28,1.4625,1.5375,-0.237467870605865,-1.00849952740368,-1.38994385649501
"138",138,138,"6102de6a11e4443a9ec8717e","rough","RS",0.770833333333333,0.729166666666667,176,176,64,65.9435483870966,62.953629032258,1,"rough",3.87383905052033,-3.87383905052033,1,0.266666666666667,0.733333333333333,0.523470295940699,0.171857731991932,0.0386250990447732,0.043640086502575,-0.243668603509685,0.0231865374269669,460.306437888163,27,-28,1.4625,1.5375,-0.28110795710844,-0.764830923893991,-1.41313039392198
"139",139,139,"6166e78051425fa22de68491","smooth","SR",3.32083333333333,2.80833333333333,13,13,222,59.6129032258065,57.6451612903226,1,"smooth",-1.21417522733551,1.21417522733551,1,0.925,0.0541666666666667,14.1205619372944,0.325197366241536,0.0607385603730055,1.31694323588643,0.100481547121787,0.0903957752326952,834.143653841899,55,-59,0.97916666666666,0.84583333333333,1.14985198010177,-0.487852980394696,-1.21653550595528
"140",140,140,"6166e78051425fa22de68491","rough","SR",2.34166666666667,1.9625,72,72,167,55.6774193548387,57.6451612903226,2,"rough",0.680715305342441,-0.680715305342441,1,0.695833333333333,0.3,0.680626327598121,0.258027189809925,0.0493251845469928,1.31694323588643,0.100481547121787,0.0903957752326952,734.408677561314,55,-59,0.97916666666666,0.84583333333333,-0.167091255784667,-0.588334527516483,-1.30693128118797
"141",141,141,"6148d23ec2cc6a36048663f3","smooth","SR",2.57916666666667,3.37916666666667,2,2,228,61.0967741935485,53.4637096774194,1,"smooth",-1.40078677984657,1.40078677984657,1,0.95,0.00833333333333333,12.4672123520487,0.565023299493991,0.0765824508028095,1.19859502796366,0.220051980179072,0.0451714196305639,982.7841423238,-6,0,-1.65,-1.06666666666666,1.09576935680946,-0.247933643095541,-1.11587073941031
"142",142,142,"6148d23ec2cc6a36048663f3","rough","SR",4.22916666666667,4.44583333333333,2,2,234,45.8306451612902,53.4637096774194,2,"rough",-2.68655744078805,2.68655744078805,1,0.975,0.00833333333333333,0.789176835155127,0.340419458635495,0.0690172802215935,1.19859502796366,0.220051980179072,0.0451714196305639,974.218854814267,-6,0,-1.65,-1.06666666666666,-0.102825671154201,-0.467985623274613,-1.16104215904087
"143",143,143,"5f4e76eff69af505fa21da55","smooth","SR",1.3375,1.8875,67,67,172,64.2822580645161,61.8608870967742,1,"smooth",1.01833565534125,-1.01833565534125,1,0.716666666666667,0.279166666666667,0.668710612897918,0.27844276782378,0.0552163881354427,-0.118370478222025,0.162282455787151,0.0717262098952407,889.531445696808,43,-42,-0.6,-0.42083333333333,-0.17476178419291,-0.555264057842508,-1.25793200523296
"144",144,144,"5f4e76eff69af505fa21da55","rough","SR",1.9375,2.30833333333333,109,109,129,59.4395161290322,61.8608870967742,2,"rough",1.33338853099011,-1.33338853099011,1,0.5375,0.454166666666667,0.878230860798908,0.19162558176991,0.0468103388465938,-0.118370478222025,0.162282455787151,0.0717262098952407,710.236652661533,43,-42,-0.6,-0.42083333333333,-0.0563913059708853,-0.717546513629658,-1.3296582151282
