"","prolificID","assigned_condition","block_nr","trial_nr","grid","selected_choice","reward"
"436","67149550efaf4aeb47c5d662",2,15,0,4,120,9
"437","67149550efaf4aeb47c5d662",2,16,0,2,219,22
"438","67149550efaf4aeb47c5d662",2,17,0,19,89,21
"439","67149550efaf4aeb47c5d662",2,18,0,3,73,34
"440","67149550efaf4aeb47c5d662",2,19,0,18,221,23
"441","667af2cedc61d160277cc56a",0,0,0,6,179,30
"442","667af2cedc61d160277cc56a",0,1,0,10,224,45
"443","667af2cedc61d160277cc56a",0,2,0,11,149,30
"444","667af2cedc61d160277cc56a",0,3,0,5,218,45
"445","667af2cedc61d160277cc56a",0,4,0,12,179,40
"446","667af2cedc61d160277cc56a",0,5,0,18,221,45
"447","667af2cedc61d160277cc56a",0,6,0,2,219,50
"448","667af2cedc61d160277cc56a",0,7,0,4,120,40
"449","667af2cedc61d160277cc56a",0,8,0,3,73,25
"450","667af2cedc61d160277cc56a",0,9,0,19,89,35
"451","667af2cedc61d160277cc56a",0,10,0,16,149,25
"452","667af2cedc61d160277cc56a",0,11,0,0,149,45
"453","667af2cedc61d160277cc56a",0,12,0,15,224,50
"454","667af2cedc61d160277cc56a",0,13,0,1,89,50
"455","667af2cedc61d160277cc56a",0,14,0,17,179,45
"456","667af2cedc61d160277cc56a",0,15,0,13,221,50
"457","667af2cedc61d160277cc56a",0,16,0,14,89,42
"458","667af2cedc61d160277cc56a",0,17,0,9,224,45
"459","667af2cedc61d160277cc56a",0,18,0,8,177,20
"460","667af2cedc61d160277cc56a",0,19,0,7,224,30
"461","67215aa0a8e88c6751efc410",1,0,0,11,149,20
"462","67215aa0a8e88c6751efc410",1,1,0,10,224,34
"463","67215aa0a8e88c6751efc410",1,2,0,6,179,43
"464","67215aa0a8e88c6751efc410",1,3,0,5,218,21
"465","67215aa0a8e88c6751efc410",1,4,0,12,179,34
"466","67215aa0a8e88c6751efc410",1,5,0,14,89,29
"467","67215aa0a8e88c6751efc410",1,6,0,7,224,59
"468","67215aa0a8e88c6751efc410",1,7,0,8,177,10
"469","67215aa0a8e88c6751efc410",1,8,0,13,221,30
"470","67215aa0a8e88c6751efc410",1,9,0,9,224,42
"471","67215aa0a8e88c6751efc410",1,10,0,17,179,55
"472","67215aa0a8e88c6751efc410",1,11,0,0,149,40
"473","67215aa0a8e88c6751efc410",1,12,0,16,149,39
"474","67215aa0a8e88c6751efc410",1,13,0,15,224,15
"475","67215aa0a8e88c6751efc410",1,14,0,1,89,25
"476","67215aa0a8e88c6751efc410",1,15,0,4,120,46
"477","67215aa0a8e88c6751efc410",1,16,0,18,221,35
"478","67215aa0a8e88c6751efc410",1,17,0,19,89,50
"479","67215aa0a8e88c6751efc410",1,18,0,2,219,60
"480","67215aa0a8e88c6751efc410",1,19,0,3,73,12
"481","615f338fdbb7744db42e0f7f",3,0,0,16,149,40
"482","615f338fdbb7744db42e0f7f",3,1,0,17,179,5
"483","615f338fdbb7744db42e0f7f",3,2,0,15,224,67
"484","615f338fdbb7744db42e0f7f",3,3,0,1,89,15
"485","615f338fdbb7744db42e0f7f",3,4,0,0,149,67
"486","615f338fdbb7744db42e0f7f",3,5,0,4,120,57
"487","615f338fdbb7744db42e0f7f",3,6,0,2,219,70
"488","615f338fdbb7744db42e0f7f",3,7,0,18,221,68
"489","615f338fdbb7744db42e0f7f",3,8,0,19,89,30
"490","615f338fdbb7744db42e0f7f",3,9,0,3,73,7
"491","615f338fdbb7744db42e0f7f",3,10,0,11,149,30
"492","615f338fdbb7744db42e0f7f",3,11,0,10,224,68
"493","615f338fdbb7744db42e0f7f",3,12,0,5,218,77
"494","615f338fdbb7744db42e0f7f",3,13,0,6,179,65
"495","615f338fdbb7744db42e0f7f",3,14,0,12,179,13
"496","615f338fdbb7744db42e0f7f",3,15,0,14,89,56
"497","615f338fdbb7744db42e0f7f",3,16,0,7,224,3
"498","615f338fdbb7744db42e0f7f",3,17,0,9,224,70
"499","615f338fdbb7744db42e0f7f",3,18,0,13,221,67
"500","615f338fdbb7744db42e0f7f",3,19,0,8,177,15
"501","673853314a478ef828e956ca",0,0,0,16,149,40
"502","673853314a478ef828e956ca",0,1,0,15,224,75
"503","673853314a478ef828e956ca",0,2,0,17,179,21
"504","673853314a478ef828e956ca",0,3,0,1,89,60
"505","673853314a478ef828e956ca",0,4,0,0,149,81
"506","673853314a478ef828e956ca",0,5,0,3,73,10
"507","673853314a478ef828e956ca",0,6,0,19,89,69
"508","673853314a478ef828e956ca",0,7,0,4,120,70
"509","673853314a478ef828e956ca",0,8,0,2,219,84
"510","673853314a478ef828e956ca",0,9,0,18,221,45
"511","673853314a478ef828e956ca",0,10,0,12,179,30
"512","673853314a478ef828e956ca",0,11,0,10,224,61
"513","673853314a478ef828e956ca",0,12,0,11,149,47
"514","673853314a478ef828e956ca",0,13,0,6,179,13
"515","673853314a478ef828e956ca",0,14,0,5,218,50
"516","673853314a478ef828e956ca",0,15,0,13,221,35
"517","673853314a478ef828e956ca",0,16,0,9,224,71
"518","673853314a478ef828e956ca",0,17,0,14,89,75
"519","673853314a478ef828e956ca",0,18,0,8,177,6
"520","673853314a478ef828e956ca",0,19,0,7,224,67
"521","6558f14bdab988d792fc37eb",0,0,0,18,221,30
"522","6558f14bdab988d792fc37eb",0,1,0,4,120,30
"523","6558f14bdab988d792fc37eb",0,2,0,19,89,20
"524","6558f14bdab988d792fc37eb",0,3,0,2,219,55
"525","6558f14bdab988d792fc37eb",0,4,0,3,73,15
"526","6558f14bdab988d792fc37eb",0,5,0,12,179,15
"527","6558f14bdab988d792fc37eb",0,6,0,10,224,25
"528","6558f14bdab988d792fc37eb",0,7,0,5,218,15
"529","6558f14bdab988d792fc37eb",0,8,0,11,149,20
"530","6558f14bdab988d792fc37eb",0,9,0,6,179,10
"531","6558f14bdab988d792fc37eb",0,10,0,13,221,25
"532","6558f14bdab988d792fc37eb",0,11,0,7,224,20
"533","6558f14bdab988d792fc37eb",0,12,0,8,177,15
"534","6558f14bdab988d792fc37eb",0,13,0,9,224,40
"535","6558f14bdab988d792fc37eb",0,14,0,14,89,25
"536","6558f14bdab988d792fc37eb",0,15,0,0,149,30
"537","6558f14bdab988d792fc37eb",0,16,0,1,89,25
"538","6558f14bdab988d792fc37eb",0,17,0,16,149,20
"539","6558f14bdab988d792fc37eb",0,18,0,17,179,30
"540","6558f14bdab988d792fc37eb",0,19,0,15,224,25
"541","6095b18d2259069adefeb80a",1,0,0,10,224,56
"542","6095b18d2259069adefeb80a",1,1,0,6,179,38
"543","6095b18d2259069adefeb80a",1,2,0,5,218,15
"544","6095b18d2259069adefeb80a",1,3,0,11,149,56
"545","6095b18d2259069adefeb80a",1,4,0,12,179,38
"546","6095b18d2259069adefeb80a",1,5,0,13,221,12
"547","6095b18d2259069adefeb80a",1,6,0,9,224,58
"548","6095b18d2259069adefeb80a",1,7,0,7,224,58
"549","6095b18d2259069adefeb80a",1,8,0,14,89,68
"550","6095b18d2259069adefeb80a",1,9,0,8,177,20
"551","6095b18d2259069adefeb80a",1,10,0,1,89,60
"552","6095b18d2259069adefeb80a",1,11,0,17,179,68
"553","6095b18d2259069adefeb80a",1,12,0,15,224,20
"554","6095b18d2259069adefeb80a",1,13,0,0,149,55
"555","6095b18d2259069adefeb80a",1,14,0,16,149,56
"556","6095b18d2259069adefeb80a",1,15,0,18,221,38
"557","6095b18d2259069adefeb80a",1,16,0,4,120,56
"558","6095b18d2259069adefeb80a",1,17,0,19,89,68
"559","6095b18d2259069adefeb80a",1,18,0,2,219,68
"560","6095b18d2259069adefeb80a",1,19,0,3,73,27
"561","5d4a7ebbb7802400186c6b85",3,0,0,15,224,45
"562","5d4a7ebbb7802400186c6b85",3,1,0,0,149,55
"563","5d4a7ebbb7802400186c6b85",3,2,0,17,179,35
"564","5d4a7ebbb7802400186c6b85",3,3,0,1,89,45
"565","5d4a7ebbb7802400186c6b85",3,4,0,16,149,25
"566","5d4a7ebbb7802400186c6b85",3,5,0,13,221,45
"567","5d4a7ebbb7802400186c6b85",3,6,0,9,224,60
"568","5d4a7ebbb7802400186c6b85",3,7,0,8,177,34
"569","5d4a7ebbb7802400186c6b85",3,8,0,14,89,56
"570","5d4a7ebbb7802400186c6b85",3,9,0,7,224,47
"571","5d4a7ebbb7802400186c6b85",3,10,0,11,149,37
"572","5d4a7ebbb7802400186c6b85",3,11,0,10,224,65
"573","5d4a7ebbb7802400186c6b85",3,12,0,5,218,45
"574","5d4a7ebbb7802400186c6b85",3,13,0,6,179,56
"575","5d4a7ebbb7802400186c6b85",3,14,0,12,179,43
"576","5d4a7ebbb7802400186c6b85",3,15,0,19,89,52
"577","5d4a7ebbb7802400186c6b85",3,16,0,3,73,25
"578","5d4a7ebbb7802400186c6b85",3,17,0,18,221,45
"579","5d4a7ebbb7802400186c6b85",3,18,0,2,219,65
"580","5d4a7ebbb7802400186c6b85",3,19,0,4,120,32
"581","664ec6324953ad3e535af22a",0,0,0,19,89,55
"582","664ec6324953ad3e535af22a",0,1,0,18,221,70
"583","664ec6324953ad3e535af22a",0,2,0,4,120,40
"584","664ec6324953ad3e535af22a",0,3,0,2,219,80
"585","664ec6324953ad3e535af22a",0,4,0,3,73,10
"586","664ec6324953ad3e535af22a",0,5,0,1,89,50
"587","664ec6324953ad3e535af22a",0,6,0,15,224,70
"588","664ec6324953ad3e535af22a",0,7,0,16,149,20
"589","664ec6324953ad3e535af22a",0,8,0,17,179,10
"590","664ec6324953ad3e535af22a",0,9,0,0,149,55
"591","664ec6324953ad3e535af22a",0,10,0,8,177,10
"592","664ec6324953ad3e535af22a",0,11,0,7,224,60
"593","664ec6324953ad3e535af22a",0,12,0,14,89,50
"594","664ec6324953ad3e535af22a",0,13,0,9,224,50
"595","664ec6324953ad3e535af22a",0,14,0,13,221,50
"596","664ec6324953ad3e535af22a",0,15,0,10,224,60
"597","664ec6324953ad3e535af22a",0,16,0,12,179,60
"598","664ec6324953ad3e535af22a",0,17,0,11,149,40
"599","664ec6324953ad3e535af22a",0,18,0,6,179,15
"600","664ec6324953ad3e535af22a",0,19,0,5,218,70
"601","660c0d70a8f60acced0c8cc8",1,0,0,6,179,22
"602","660c0d70a8f60acced0c8cc8",1,1,0,12,179,36
"603","660c0d70a8f60acced0c8cc8",1,2,0,11,149,41
"604","660c0d70a8f60acced0c8cc8",1,3,0,5,218,58
"605","660c0d70a8f60acced0c8cc8",1,4,0,10,224,62
"606","660c0d70a8f60acced0c8cc8",1,5,0,2,219,68
"607","660c0d70a8f60acced0c8cc8",1,6,0,18,221,20
"608","660c0d70a8f60acced0c8cc8",1,7,0,3,73,12
"609","660c0d70a8f60acced0c8cc8",1,8,0,4,120,47
"610","660c0d70a8f60acced0c8cc8",1,9,0,19,89,36
"611","660c0d70a8f60acced0c8cc8",1,10,0,0,149,27
"612","660c0d70a8f60acced0c8cc8",1,11,0,17,179,52
"613","660c0d70a8f60acced0c8cc8",1,12,0,16,149,27
"614","660c0d70a8f60acced0c8cc8",1,13,0,15,224,62
"615","660c0d70a8f60acced0c8cc8",1,14,0,1,89,28
"616","660c0d70a8f60acced0c8cc8",1,15,0,9,224,40
"617","660c0d70a8f60acced0c8cc8",1,16,0,13,221,42
"618","660c0d70a8f60acced0c8cc8",1,17,0,7,224,51
"619","660c0d70a8f60acced0c8cc8",1,18,0,8,177,37
"620","660c0d70a8f60acced0c8cc8",1,19,0,14,89,30
"621","673083a6d6c6992b85b1714e",1,0,0,1,89,30
"622","673083a6d6c6992b85b1714e",1,1,0,15,224,60
"623","673083a6d6c6992b85b1714e",1,2,0,17,179,25
"624","673083a6d6c6992b85b1714e",1,3,0,16,149,48
"625","673083a6d6c6992b85b1714e",1,4,0,0,149,53
"626","673083a6d6c6992b85b1714e",1,5,0,7,224,29
"627","673083a6d6c6992b85b1714e",1,6,0,13,221,65
"628","673083a6d6c6992b85b1714e",1,7,0,14,89,48
"629","673083a6d6c6992b85b1714e",1,8,0,8,177,27
"630","673083a6d6c6992b85b1714e",1,9,0,9,224,770
"631","673083a6d6c6992b85b1714e",1,10,0,6,179,35
"632","673083a6d6c6992b85b1714e",1,11,0,12,179,20
"633","673083a6d6c6992b85b1714e",1,12,0,10,224,35
"634","673083a6d6c6992b85b1714e",1,13,0,11,149,44
"635","673083a6d6c6992b85b1714e",1,14,0,5,218,53
"636","673083a6d6c6992b85b1714e",1,15,0,18,221,55
"637","673083a6d6c6992b85b1714e",1,16,0,19,89,50
"638","673083a6d6c6992b85b1714e",1,17,0,4,120,50
"639","673083a6d6c6992b85b1714e",1,18,0,2,219,65
"640","673083a6d6c6992b85b1714e",1,19,0,3,73,12
"641","6738759e389ac9b1b64bc15d",0,0,0,16,149,40
"642","6738759e389ac9b1b64bc15d",0,1,0,15,224,80
"643","6738759e389ac9b1b64bc15d",0,2,0,0,149,40
"644","6738759e389ac9b1b64bc15d",0,3,0,1,89,28
"645","6738759e389ac9b1b64bc15d",0,4,0,17,179,18
"646","6738759e389ac9b1b64bc15d",0,5,0,4,120,44
"647","6738759e389ac9b1b64bc15d",0,6,0,19,89,4
"648","6738759e389ac9b1b64bc15d",0,7,0,3,73,8
"649","6738759e389ac9b1b64bc15d",0,8,0,2,219,68
"650","6738759e389ac9b1b64bc15d",0,9,0,18,221,77
"651","6738759e389ac9b1b64bc15d",0,10,0,11,149,44
"652","6738759e389ac9b1b64bc15d",0,11,0,5,218,80
"653","6738759e389ac9b1b64bc15d",0,12,0,12,179,18
"654","6738759e389ac9b1b64bc15d",0,13,0,6,179,6
"655","6738759e389ac9b1b64bc15d",0,14,0,10,224,88
"656","6738759e389ac9b1b64bc15d",0,15,0,8,177,8
"657","6738759e389ac9b1b64bc15d",0,16,0,9,224,18
"658","6738759e389ac9b1b64bc15d",0,17,0,14,89,54
"659","6738759e389ac9b1b64bc15d",0,18,0,13,221,60
"660","6738759e389ac9b1b64bc15d",0,19,0,7,224,22
"661","6007421356226920359b5f3e",1,0,0,5,218,40
"662","6007421356226920359b5f3e",1,1,0,11,149,30
"663","6007421356226920359b5f3e",1,2,0,10,224,45
"664","6007421356226920359b5f3e",1,3,0,6,179,30
"665","6007421356226920359b5f3e",1,4,0,12,179,40
"666","6007421356226920359b5f3e",1,5,0,19,89,30
"667","6007421356226920359b5f3e",1,6,0,18,221,40
"668","6007421356226920359b5f3e",1,7,0,4,120,55
"669","6007421356226920359b5f3e",1,8,0,2,219,68
"670","6007421356226920359b5f3e",1,9,0,3,73,25
"671","6007421356226920359b5f3e",1,10,0,0,149,55
"672","6007421356226920359b5f3e",1,11,0,16,149,40
"673","6007421356226920359b5f3e",1,12,0,1,89,30
"674","6007421356226920359b5f3e",1,13,0,17,179,50
"675","6007421356226920359b5f3e",1,14,0,15,224,40
"676","6007421356226920359b5f3e",1,15,0,13,221,35
"677","6007421356226920359b5f3e",1,16,0,14,89,45
"678","6007421356226920359b5f3e",1,17,0,9,224,50
"679","6007421356226920359b5f3e",1,18,0,7,224,30
"680","6007421356226920359b5f3e",1,19,0,8,177,15
"681","5f3077986a37984e5af7d994",3,0,0,0,149,45
"682","5f3077986a37984e5af7d994",3,1,0,17,179,30
"683","5f3077986a37984e5af7d994",3,2,0,16,149,28
"684","5f3077986a37984e5af7d994",3,3,0,1,89,70
"685","5f3077986a37984e5af7d994",3,4,0,15,224,55
"686","5f3077986a37984e5af7d994",3,5,0,14,89,32
"687","5f3077986a37984e5af7d994",3,6,0,13,221,68
"688","5f3077986a37984e5af7d994",3,7,0,9,224,49
"689","5f3077986a37984e5af7d994",3,8,0,8,177,33
"690","5f3077986a37984e5af7d994",3,9,0,7,224,49
"691","5f3077986a37984e5af7d994",3,10,0,10,224,27
"692","5f3077986a37984e5af7d994",3,11,0,12,179,38
"693","5f3077986a37984e5af7d994",3,12,0,11,149,28
"694","5f3077986a37984e5af7d994",3,13,0,5,218,80
"695","5f3077986a37984e5af7d994",3,14,0,6,179,68
"696","5f3077986a37984e5af7d994",3,15,0,2,219,89
"697","5f3077986a37984e5af7d994",3,16,0,3,73,31
"698","5f3077986a37984e5af7d994",3,17,0,18,221,27
"699","5f3077986a37984e5af7d994",3,18,0,19,89,46
"700","5f3077986a37984e5af7d994",3,19,0,4,120,43
"701","66c1ffd8e6418b231b23fd50",2,0,0,0,149,56
"702","66c1ffd8e6418b231b23fd50",2,1,0,17,179,43
"703","66c1ffd8e6418b231b23fd50",2,2,0,15,224,55
"704","66c1ffd8e6418b231b23fd50",2,3,0,16,149,43
"705","66c1ffd8e6418b231b23fd50",2,4,0,1,89,45
"706","66c1ffd8e6418b231b23fd50",2,5,0,19,89,62
"707","66c1ffd8e6418b231b23fd50",2,6,0,2,219,70
"708","66c1ffd8e6418b231b23fd50",2,7,0,4,120,70
"709","66c1ffd8e6418b231b23fd50",2,8,0,18,221,55
"710","66c1ffd8e6418b231b23fd50",2,9,0,3,73,47
"711","66c1ffd8e6418b231b23fd50",2,10,0,5,218,43
"712","66c1ffd8e6418b231b23fd50",2,11,0,11,149,63
"713","66c1ffd8e6418b231b23fd50",2,12,0,10,224,45
"714","66c1ffd8e6418b231b23fd50",2,13,0,6,179,45
"715","66c1ffd8e6418b231b23fd50",2,14,0,12,179,27
"716","66c1ffd8e6418b231b23fd50",2,15,0,9,224,58
"717","66c1ffd8e6418b231b23fd50",2,16,0,8,177,39
"718","66c1ffd8e6418b231b23fd50",2,17,0,7,224,28
"719","66c1ffd8e6418b231b23fd50",2,18,0,14,89,56
"720","66c1ffd8e6418b231b23fd50",2,19,0,13,221,48
"721","671adf57d3d2028b0c9f052a",3,0,0,15,224,45
"722","671adf57d3d2028b0c9f052a",3,1,0,16,149,50
"723","671adf57d3d2028b0c9f052a",3,2,0,0,149,34
"724","671adf57d3d2028b0c9f052a",3,3,0,1,89,46
"725","671adf57d3d2028b0c9f052a",3,4,0,17,179,60
"726","671adf57d3d2028b0c9f052a",3,5,0,7,224,75
"727","671adf57d3d2028b0c9f052a",3,6,0,13,221,30
"728","671adf57d3d2028b0c9f052a",3,7,0,8,177,20
"729","671adf57d3d2028b0c9f052a",3,8,0,9,224,50
"730","671adf57d3d2028b0c9f052a",3,9,0,14,89,80
"731","671adf57d3d2028b0c9f052a",3,10,0,12,179,42
"732","671adf57d3d2028b0c9f052a",3,11,0,10,224,10
"733","671adf57d3d2028b0c9f052a",3,12,0,6,179,35
"734","671adf57d3d2028b0c9f052a",3,13,0,11,149,25
"735","671adf57d3d2028b0c9f052a",3,14,0,5,218,16
"736","671adf57d3d2028b0c9f052a",3,15,0,18,221,10
"737","671adf57d3d2028b0c9f052a",3,16,0,2,219,80
"738","671adf57d3d2028b0c9f052a",3,17,0,4,120,50
"739","671adf57d3d2028b0c9f052a",3,18,0,19,89,20
"740","671adf57d3d2028b0c9f052a",3,19,0,3,73,15
"741","614235732a911ae28559d9c3",3,0,0,8,177,25
"742","614235732a911ae28559d9c3",3,1,0,14,89,40
"743","614235732a911ae28559d9c3",3,2,0,9,224,70
"744","614235732a911ae28559d9c3",3,3,0,7,224,30
"745","614235732a911ae28559d9c3",3,4,0,13,221,40
"746","614235732a911ae28559d9c3",3,5,0,6,179,40
"747","614235732a911ae28559d9c3",3,6,0,12,179,70
"748","614235732a911ae28559d9c3",3,7,0,10,224,77
"749","614235732a911ae28559d9c3",3,8,0,11,149,60
"750","614235732a911ae28559d9c3",3,9,0,5,218,57
"751","614235732a911ae28559d9c3",3,10,0,4,120,70
"752","614235732a911ae28559d9c3",3,11,0,18,221,49
"753","614235732a911ae28559d9c3",3,12,0,3,73,23
"754","614235732a911ae28559d9c3",3,13,0,2,219,80
"755","614235732a911ae28559d9c3",3,14,0,19,89,55
"756","614235732a911ae28559d9c3",3,15,0,16,149,44
"757","614235732a911ae28559d9c3",3,16,0,1,89,67
"758","614235732a911ae28559d9c3",3,17,0,17,179,50
"759","614235732a911ae28559d9c3",3,18,0,15,224,77
"760","614235732a911ae28559d9c3",3,19,0,0,149,64
"761","61308dda1a788a1f231cf0fa",1,0,0,11,149,45
"762","61308dda1a788a1f231cf0fa",1,1,0,6,179,55
"763","61308dda1a788a1f231cf0fa",1,2,0,5,218,5
"764","61308dda1a788a1f231cf0fa",1,3,0,10,224,60
"765","61308dda1a788a1f231cf0fa",1,4,0,12,179,6
"766","61308dda1a788a1f231cf0fa",1,5,0,19,89,55
"767","61308dda1a788a1f231cf0fa",1,6,0,4,120,45
"768","61308dda1a788a1f231cf0fa",1,7,0,3,73,15
"769","61308dda1a788a1f231cf0fa",1,8,0,2,219,55
"770","61308dda1a788a1f231cf0fa",1,9,0,18,221,55
"771","61308dda1a788a1f231cf0fa",1,10,0,1,89,30
"772","61308dda1a788a1f231cf0fa",1,11,0,17,179,40
"773","61308dda1a788a1f231cf0fa",1,12,0,0,149,50
"774","61308dda1a788a1f231cf0fa",1,13,0,15,224,45
"775","61308dda1a788a1f231cf0fa",1,14,0,16,149,66
"776","61308dda1a788a1f231cf0fa",1,15,0,9,224,66
"777","61308dda1a788a1f231cf0fa",1,16,0,13,221,25
"778","61308dda1a788a1f231cf0fa",1,17,0,7,224,5
"779","61308dda1a788a1f231cf0fa",1,18,0,14,89,45
"780","61308dda1a788a1f231cf0fa",1,19,0,8,177,7
"781","673dcafa74e1f8b7786087f4",0,0,0,11,149,70
"782","673dcafa74e1f8b7786087f4",0,1,0,6,179,20
"783","673dcafa74e1f8b7786087f4",0,2,0,12,179,27
"784","673dcafa74e1f8b7786087f4",0,3,0,10,224,69
"785","673dcafa74e1f8b7786087f4",0,4,0,5,218,45
"786","673dcafa74e1f8b7786087f4",0,5,0,7,224,7
"787","673dcafa74e1f8b7786087f4",0,6,0,8,177,12
"788","673dcafa74e1f8b7786087f4",0,7,0,14,89,55
"789","673dcafa74e1f8b7786087f4",0,8,0,13,221,37
"790","673dcafa74e1f8b7786087f4",0,9,0,9,224,16
"791","673dcafa74e1f8b7786087f4",0,10,0,17,179,40
"792","673dcafa74e1f8b7786087f4",0,11,0,16,149,31
"793","673dcafa74e1f8b7786087f4",0,12,0,1,89,28
"794","673dcafa74e1f8b7786087f4",0,13,0,15,224,29
"795","673dcafa74e1f8b7786087f4",0,14,0,0,149,60
"796","673dcafa74e1f8b7786087f4",0,15,0,2,219,79
"797","673dcafa74e1f8b7786087f4",0,16,0,4,120,35
"798","673dcafa74e1f8b7786087f4",0,17,0,19,89,43
"799","673dcafa74e1f8b7786087f4",0,18,0,3,73,1
"800","673dcafa74e1f8b7786087f4",0,19,0,18,221,25
"801","5ed131544533f004a120573b",0,0,0,13,221,42
"802","5ed131544533f004a120573b",0,1,0,14,89,43
"803","5ed131544533f004a120573b",0,2,0,7,224,27
"804","5ed131544533f004a120573b",0,3,0,9,224,44
"805","5ed131544533f004a120573b",0,4,0,8,177,3
"806","5ed131544533f004a120573b",0,5,0,11,149,45
"807","5ed131544533f004a120573b",0,6,0,12,179,56
"808","5ed131544533f004a120573b",0,7,0,6,179,45
"809","5ed131544533f004a120573b",0,8,0,5,218,61
"810","5ed131544533f004a120573b",0,9,0,10,224,61
"811","5ed131544533f004a120573b",0,10,0,19,89,65
"812","5ed131544533f004a120573b",0,11,0,4,120,54
"813","5ed131544533f004a120573b",0,12,0,3,73,3
"814","5ed131544533f004a120573b",0,13,0,2,219,81
"815","5ed131544533f004a120573b",0,14,0,18,221,4
"816","5ed131544533f004a120573b",0,15,0,17,179,71
"817","5ed131544533f004a120573b",0,16,0,15,224,77
"818","5ed131544533f004a120573b",0,17,0,0,149,64
"819","5ed131544533f004a120573b",0,18,0,1,89,61
"820","5ed131544533f004a120573b",0,19,0,16,149,88
"821","6724e4d61efd0a67d71320de",3,0,0,19,89,27
"822","6724e4d61efd0a67d71320de",3,1,0,4,120,40
"823","6724e4d61efd0a67d71320de",3,2,0,3,73,14
"824","6724e4d61efd0a67d71320de",3,3,0,2,219,90
"825","6724e4d61efd0a67d71320de",3,4,0,18,221,49
"826","6724e4d61efd0a67d71320de",3,5,0,12,179,50
"827","6724e4d61efd0a67d71320de",3,6,0,11,149,30
"828","6724e4d61efd0a67d71320de",3,7,0,5,218,50
"829","6724e4d61efd0a67d71320de",3,8,0,6,179,50
"830","6724e4d61efd0a67d71320de",3,9,0,10,224,50
"831","6724e4d61efd0a67d71320de",3,11,0,14,89,50
"832","6724e4d61efd0a67d71320de",3,12,0,9,224,80
"833","6724e4d61efd0a67d71320de",3,13,0,13,221,50
"834","6724e4d61efd0a67d71320de",3,14,0,7,224,50
"835","6724e4d61efd0a67d71320de",3,15,0,1,89,50
"836","6724e4d61efd0a67d71320de",3,16,0,15,224,50
"837","6724e4d61efd0a67d71320de",3,17,0,0,149,80
"838","6724e4d61efd0a67d71320de",3,18,0,17,179,50
"839","6724e4d61efd0a67d71320de",3,19,0,16,149,20
"840","6631082d9e525b8f749aca40",0,0,0,10,224,50
"841","6631082d9e525b8f749aca40",0,1,0,6,179,40
"842","6631082d9e525b8f749aca40",0,2,0,11,149,45
"843","6631082d9e525b8f749aca40",0,3,0,12,179,50
"844","6631082d9e525b8f749aca40",0,4,0,5,218,40
"845","6631082d9e525b8f749aca40",0,5,0,2,219,67
"846","6631082d9e525b8f749aca40",0,6,0,4,120,46
"847","6631082d9e525b8f749aca40",0,7,0,3,73,18
"848","6631082d9e525b8f749aca40",0,8,0,18,221,50
"849","6631082d9e525b8f749aca40",0,9,0,19,89,50
"850","6631082d9e525b8f749aca40",0,10,0,16,149,55
"851","6631082d9e525b8f749aca40",0,11,0,1,89,45
"852","6631082d9e525b8f749aca40",0,12,0,15,224,50
"853","6631082d9e525b8f749aca40",0,13,0,17,179,50
"854","6631082d9e525b8f749aca40",0,14,0,0,149,65
"855","6631082d9e525b8f749aca40",0,15,0,13,221,50
"856","6631082d9e525b8f749aca40",0,16,0,14,89,60
"857","6631082d9e525b8f749aca40",0,17,0,7,224,40
"858","6631082d9e525b8f749aca40",0,18,0,9,224,60
"859","6631082d9e525b8f749aca40",0,19,0,8,177,20
"860","6346e69ebd7bbf2cda8fa8e0",3,0,0,6,179,50
"861","6346e69ebd7bbf2cda8fa8e0",3,1,0,10,224,30
"862","6346e69ebd7bbf2cda8fa8e0",3,2,0,5,218,50
"863","6346e69ebd7bbf2cda8fa8e0",3,3,0,12,179,60
"864","6346e69ebd7bbf2cda8fa8e0",3,4,0,11,149,30
"865","6346e69ebd7bbf2cda8fa8e0",3,5,0,2,219,64
"866","6346e69ebd7bbf2cda8fa8e0",3,6,0,19,89,30
"867","6346e69ebd7bbf2cda8fa8e0",3,7,0,4,120,44
"868","6346e69ebd7bbf2cda8fa8e0",3,8,0,18,221,30
"869","6346e69ebd7bbf2cda8fa8e0",3,9,0,3,73,14
"870","6346e69ebd7bbf2cda8fa8e0",3,10,0,16,149,40
"871","6346e69ebd7bbf2cda8fa8e0",3,11,0,0,149,55
"872","6346e69ebd7bbf2cda8fa8e0",3,12,0,15,224,30
"873","6346e69ebd7bbf2cda8fa8e0",3,13,0,17,179,30
"874","6346e69ebd7bbf2cda8fa8e0",3,14,0,1,89,25
"875","6346e69ebd7bbf2cda8fa8e0",3,15,0,8,177,15
"876","6346e69ebd7bbf2cda8fa8e0",3,16,0,9,224,40
"877","6346e69ebd7bbf2cda8fa8e0",3,17,0,7,224,20
"878","6346e69ebd7bbf2cda8fa8e0",3,18,0,14,89,30
"879","6346e69ebd7bbf2cda8fa8e0",3,19,0,13,221,40
"880","66a64aecaa9cd87822408591",2,0,0,13,221,34
"881","66a64aecaa9cd87822408591",2,1,0,7,224,21
"882","66a64aecaa9cd87822408591",2,2,0,9,224,42
"883","66a64aecaa9cd87822408591",2,3,0,8,177,21
"884","66a64aecaa9cd87822408591",2,4,0,14,89,56
"885","66a64aecaa9cd87822408591",2,5,0,16,149,70
